kew_id,unclear_species_marker,extinct_species_marker,taxon_name,taxon_name_binom,authors,taxon_name_WCVP,authors_WCVP,order,family,genus,subgenus,section,subsection,series,species,group,aggregate,members_of_agg.,taxonomic_status,accepted_kew_id,accepted_name,accepted_authors,imperfect_match_with_Stace_IV,WCVP_URL,POWO_URL,IPNI_URL,accepted_WCVP_URL,StaceIV_nativity,Atlas_nativity_viaALIENATT_PLANTATT,Stace_Crawley_nativity_aliens,SLA,LDMC,seed_mass,leaf_area,mean_veg_height,max_veg_height,L_PLANTATT,F_PLANTATT,R_PLANTATT,N_PLANTATT,S_PLANTATT,L_Doring,F_Doring,R_Doring,N_Doring,S_Doring,T_Doring,ECPE_CSR,predicted_CSR,growth_form,succulence,life_form,biome,origin,TDWG_level_1_code,GB_Man_hectads_post2000,Ire_hectads_post2000,CI_hectads_post2000,GB_Man_hectads_1987_1999,Ire_hectads_1987_1999,CI_hectads_1987_1999,GB_Man_hectads_2000_2009,Ire_hectads_2000_2009,CI_hectads_2000_2009,GB_Man_hectads_2010_2019,Ire_hectads_2010_2019,CI_hectads_2010_2019,hybrid_propensity,scaled_hybrid_propensity,BOLD_link1,BOLD_link2,BOLD_link3
241336-2,,,Spergularia marina (L.) Besser,Spergularia marina,(L.) Besser,Spergularia marina,(L.) Besser,Caryophyllales,Caryophyllaceae,Spergularia,,,,,marina,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/241336-2,http://plantsoftheworldonline.org/taxon/241336-2,https://ipni.org/n/241336-2,,N,N,,16.35792063,0.103704545,0.073451699,35.38694444,0.139285714,0.35,8,8,8,6,5,8,8,8,6,5,NA,NA,NA,Herb,succulent,therophyte,Southern Temperate,,,1752,212,8,929,148,8,1025,98,4,1530,165,7,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1333-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1874-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA722-10
1019502-1,,,Spergularia media (L.) C.Presl,Spergularia media,(L.) C.Presl,Spergularia media,(L.) C.Presl,Caryophyllales,Caryophyllaceae,Spergularia,,,,,media,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/1019502-1,http://plantsoftheworldonline.org/taxon/1019502-1,https://ipni.org/n/1019502-1,,N,N,,30.17615385,0.123890229,0.110368421,20.2925,0.142045455,0.4,8,8,8,5,5,7,7,7,5,8,6,NA,R,Herb,NA,chamaephyte,Southern Temperate,,,668,202,0,532,147,0,411,104,0,567,174,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2274-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA723-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1868-12
158983-1,,,Spergularia rubra (L.) J.Presl & C.Presl,Spergularia rubra,(L.) J.Presl & C.Presl,Spergularia rubra,(L.) J.Presl & C.Presl,Caryophyllales,Caryophyllaceae,Spergularia,,,,,rubra,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/158983-1,http://plantsoftheworldonline.org/taxon/158983-1,https://ipni.org/n/158983-1,,N,N,,16.19407786,0.135,0.042203704,9.2,0.12,0.25,8,3,4,2,0,7,5,3,4,0,5,SR,R,Herb,NA,therophyte / chamaephyte,Southern Temperate,,,1161,62,14,952,38,15,668,24,5,915,44,13,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB108-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA724-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1864-12
158988-1,,,Spergularia rupicola Lebel ex Le Jol.,Spergularia rupicola,Lebel ex Le Jol.,Spergularia rupicola,Lebel,Caryophyllales,Caryophyllaceae,Spergularia,,,,,rupicola,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/158988-1,http://plantsoftheworldonline.org/taxon/158988-1,https://ipni.org/n/158988-1,,N,N,,18.4,0.078,0.04,45,0.087272727,0.2,9,6,6,5,3,9,6,6,5,3,NA,NA,NA,Herb,succulent,chamaephyte,Temperate,,,201,173,14,212,130,15,156,74,8,174,150,13,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA725-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2045-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3102-12
167384-1,,,Spinacia oleracea L.,Spinacia oleracea,L.,Spinacia oleracea,L.,Caryophyllales,Amaranthaceae,Spinacia,,,,,oleracea,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/167384-1,http://plantsoftheworldonline.org/taxon/167384-1,https://ipni.org/n/167384-1,,Arch-cultd,AC,Arch-cultd,32.368,NA,6.617241379,NA,0.43125,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,therophyte,,Asia,"3, 4",25,2,0,22,0,0,13,0,0,13,1,0,NA,NA,NA,NA,NA
30043519-2,,,Spiraea alba Du Roi,Spiraea alba,Du Roi,Spiraea alba,Du Roi,Rosales,Rosaceae,Spiraea,,,,,alba,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30043519-2,http://plantsoftheworldonline.org/taxon/30043519-2,https://ipni.org/n/30043519-2,,Neo-natd,AN,Neo-natd,13.45648893,0.488143566,0.616038647,3639.8,0.968253333,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S/CS,Shrub,NA,phanerophyte,,E N America,7,27,6,0,32,3,1,10,3,0,21,5,0,2,33.33333333,NA,NA,NA
742159-1,,,Spiraea canescens D.Don,Spiraea canescens,D.Don,Spiraea canescens,D.Don,Rosales,Rosaceae,Spiraea,,,,,canescens,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/742159-1,http://plantsoftheworldonline.org/taxon/742159-1,https://ipni.org/n/742159-1,,Neo-surv,AN,Neo-surv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phanerophyte,,Himalayas,3,10,0,0,9,0,0,4,0,0,7,0,0,1,16.66666667,NA,NA,NA
742175-1,,,Spiraea chamaedryfolia L.,Spiraea chamaedryfolia,L.,Spiraea chamaedryfolia,L.,Rosales,Rosaceae,Spiraea,,,,,chamaedryfolia,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/742175-1,http://plantsoftheworldonline.org/taxon/742175-1,https://ipni.org/n/742175-1,,Neo-natd,,,54.3572,NA,NA,719,1.625,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,SE Europe,1,5,3,0,2,0,0,2,2,0,4,0,0,NA,NA,NA,NA,NA
742226-1,,,Spiraea douglasii Hook.,Spiraea douglasii,Hook.,Spiraea douglasii,Hook.,Rosales,Rosaceae,Spiraea,,,,,douglasii,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/742226-1,http://plantsoftheworldonline.org/taxon/742226-1,https://ipni.org/n/742226-1,,Neo-natd,AN,,NA,NA,0.175726293,NA,1.8918,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,W N America,7,319,18,0,213,18,0,142,7,0,236,9,0,3,50,NA,NA,NA
742319-1,,,Spiraea japonica L.f.,Spiraea japonica,L.f.,Spiraea japonica,L.f.,Rosales,Rosaceae,Spiraea,,,,,japonica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/742319-1,http://plantsoftheworldonline.org/taxon/742319-1,https://ipni.org/n/742319-1,,Neo-surv,AN,Neo-surv,12.331,NA,0.055,NA,1.3399,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,phanerophyte,,,,209,14,0,35,2,0,53,2,0,181,11,0,NA,NA,NA,NA,NA
742368-1,,,Spiraea media Schmidt,Spiraea media,Schmidt,Spiraea media,Schmidt,Rosales,Rosaceae,Spiraea,,,,,media,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/742368-1,http://plantsoftheworldonline.org/taxon/742368-1,https://ipni.org/n/742368-1,,Neo-surv,AN,Neo-surv,13.01192904,0.6,NA,48.024,1.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,Shrub,NA,phanerophyte,,Russia and E Europe,"1, 3",6,0,0,2,0,0,3,0,0,3,0,0,NA,NA,NA,NA,NA
30200186-2,,,Spiraea salicifolia L.,Spiraea salicifolia,L.,Spiraea salicifolia,L.,Rosales,Rosaceae,Spiraea,,,,,salicifolia,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30200186-2,http://plantsoftheworldonline.org/taxon/30200186-2,https://ipni.org/n/30200186-2,,Neo-natd,AN,Neo-natd,20.283,0.405836,0.08,843.6642857,1.521428571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S/CSR,Shrub,NA,phanerophyte,,C Europe,1,129,26,0,144,35,0,59,12,0,78,17,0,2,33.33333333,NA,NA,NA
324833-2,,,Spiraea tomentosa L.,Spiraea tomentosa,L.,Spiraea tomentosa,L.,Rosales,Rosaceae,Spiraea,,,,,tomentosa,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/324833-2,http://plantsoftheworldonline.org/taxon/324833-2,https://ipni.org/n/324833-2,,Neo-natd,AN,Neo-natd,15.44589824,0.19,0.411725955,353.5714286,1.646133333,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CSR,Shrub,NA,phanerophyte,,E N America,7,7,0,0,4,0,0,3,0,0,4,0,0,NA,NA,NA,NA,NA
658136-1,,E,Spiranthes aestivalis (Poir.) Rich.,Spiranthes aestivalis,(Poir.) Rich.,Spiranthes aestivalis ,(Poir.) Rich.,Asparagales,Orchidaceae,Spiranthes,,,,,aestivalis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/658136-1,http://plantsoftheworldonline.org/taxon/658136-1,https://ipni.org/n/658136-1,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242629-2,,,Spiranthes romanzoffiana Cham.,Spiranthes romanzoffiana,Cham.,Spiranthes romanzoffiana,Cham.,Asparagales,Orchidaceae,Spiranthes,,,,,romanzoffiana,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/242629-2,http://plantsoftheworldonline.org/taxon/242629-2,https://ipni.org/n/242629-2,,N,N,,NA,NA,0.411725955,NA,0.307,0.762,8,8,6,4,0,8,8,6,4,0,NA,NA,NA,Herb,NA,geophyte,Boreal montane,,,27,31,0,18,16,0,20,25,0,17,20,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK069-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK070-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK707-14
658457-1,,,Spiranthes spiralis (L.) Chevall.,Spiranthes spiralis,(L.) Chevall.,Spiranthes spiralis,(L.) Chevall.,Asparagales,Orchidaceae,Spiranthes,,,,,spiralis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/658457-1,http://plantsoftheworldonline.org/taxon/658457-1,https://ipni.org/n/658457-1,,N,N,,NA,NA,NA,NA,0.133181818,0.3,8,4,6,3,0,8,4,6,3,0,NA,NA,NA,Herb,NA,geophyte,Southern Temperate,,,318,46,12,312,36,13,239,31,7,262,33,12,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1297-12,NA,NA
526250-1,,,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,(L.) Schleid.,Spirodela polyrhiza,(L.) Schleid.,Alismatales,Araceae,Spirodela,,,,,polyrhiza,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/526250-1,http://plantsoftheworldonline.org/taxon/526250-1,https://ipni.org/n/526250-1,,N,N,,29.81,NA,NA,18.75,0.007357143,0.01,7,11,7,7,1,7,11,6,6,1,6,NA,NA,Aquatic,NA,hydrophyte,Southern Temperate,,,437,138,0,336,78,0,225,73,0,360,113,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1565-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2069-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2519-12
1207790-2,,,Sporobolus indicus (L.) R.Br.,Sporobolus indicus,(L.) R.Br.,Sporobolus indicus,(L.) R.Br.,Poales,Poaceae,Sporobolus,,,,,indicus,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/1207790-2,http://plantsoftheworldonline.org/taxon/1207790-2,https://ipni.org/n/1207790-2,,Neo-natd,,,NA,NA,0.185833333,675.9235,0.65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Graminoid,NA,hemicryptophyte,,pan-tropical,,1,0,3,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA
459286-1,,,Stachys alpina L.,Stachys alpina,L.,Stachys alpina,L.,Lamiales,Lamiaceae,Stachys,,,,,alpina,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459286-1,http://plantsoftheworldonline.org/taxon/459286-1,https://ipni.org/n/459286-1,,Neo-natd,AN,Neo-natd,NA,NA,4.636986667,NA,0.64375,1,7,5,8,7,0,7,5,9,8,0,4,NA,NA,Herb,NA,hemicryptophyte,Temperate,,,4,0,0,3,0,0,3,0,0,3,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2377-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA727-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2184-12
459300-1,,,Stachys annua (L.) L.,Stachys annua,(L.) L.,Stachys annua,(L.) L.,Lamiales,Lamiaceae,Stachys,,,,,annua,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459300-1,http://plantsoftheworldonline.org/taxon/459300-1,https://ipni.org/n/459300-1,,Neo-casual,AC,Neo-casual,NA,NA,1.075,NA,0.285,0.5,NA,NA,NA,NA,NA,7,3,8,4,0,6,NA,NA,Herb,NA,therophyte,,Europe,1,8,0,0,4,0,0,4,0,0,3,0,0,NA,NA,NA,NA,NA
459319-1,,,Stachys arvensis (L.) L.,Stachys arvensis,(L.) L.,Stachys arvensis,(L.) L.,Lamiales,Lamiaceae,Stachys,,,,,arvensis,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459319-1,http://plantsoftheworldonline.org/taxon/459319-1,https://ipni.org/n/459319-1,,Arch-colonist,AR,Arch-colonist,29.8,0.171,0.71944,217.5,0.17,0.3,8,5,5,5,0,7,5,3,6,0,6,R,R/CR,Herb,NA,therophyte,Southern Temperate,,,849,145,9,817,134,13,573,52,4,616,130,9,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA728-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2183-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2430-12
459393-1,,,Stachys byzantina K.Koch,Stachys byzantina,K.Koch,Stachys byzantina,K.Koch,Lamiales,Lamiaceae,Stachys,,,,,byzantina,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459393-1,http://plantsoftheworldonline.org/taxon/459393-1,https://ipni.org/n/459393-1,,Neo-surv,AN,Neo-surv,12.49685535,NA,1.830769231,1987,0.445825,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,hemicryptophyte,,SW Asia,3,580,18,0,146,3,1,230,7,0,464,11,0,NA,NA,NA,NA,NA
459557-1,,,Stachys germanica L.,Stachys germanica,L.,Stachys germanica,L.,Lamiales,Lamiaceae,Stachys,,,,,germanica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459557-1,http://plantsoftheworldonline.org/taxon/459557-1,https://ipni.org/n/459557-1,,N,N,,22.1,NA,1.425711304,NA,0.528611111,1.04,7,3,8,5,0,7,3,8,5,0,7,NA,NA,Herb,NA,hemicryptophyte,Temperate,,,5,0,0,4,0,0,3,0,0,4,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK830-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK833-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK829-14
459820-1,,,Stachys palustris L.,Stachys palustris,L.,Stachys palustris,L.,Lamiales,Lamiaceae,Stachys,,,,,palustris,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459820-1,http://plantsoftheworldonline.org/taxon/459820-1,https://ipni.org/n/459820-1,,N,N,,35.99913955,0.182,1.127174361,937.72,0.696633333,1,7,8,7,7,0,7,7,7,6,0,5,CR,R/CR,Herb,NA,hemicryptophyte / geophyte,Boreo-Temperate,,,2243,937,5,2050,859,8,1635,469,4,2062,904,4,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2188-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA729-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2189-12
459901-1,,,Stachys recta L.,Stachys recta,L.,Stachys recta,L.,Lamiales,Lamiaceae,Stachys,,,,,recta,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/459901-1,http://plantsoftheworldonline.org/taxon/459901-1,https://ipni.org/n/459901-1,,Neo-natd,AN,Neo-natd,28.136,0.216756,1.3282,738.645,0.375,0.6,NA,NA,NA,NA,NA,7,3,9,2,0,6,NA,R/CSR,Herb,NA,hemicryptophyte,,Europe,1,1,0,0,3,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
460020-1,,,Stachys sylvatica L.,Stachys sylvatica,L.,Stachys sylvatica,L.,Lamiales,Lamiaceae,Stachys,,,,,sylvatica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/460020-1,http://plantsoftheworldonline.org/taxon/460020-1,https://ipni.org/n/460020-1,,N,N,,46.49625,0.207,1.415769231,2139.5,0.616071429,1.2,6,6,7,8,0,4,7,7,7,0,NA,C/CR,R/CSR,Herb,NA,hemicryptophyte,Temperate,,,2435,836,12,2368,722,12,2111,539,7,2373,795,12,1,100,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA730-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2963-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3104-12
785263-1,,,Staphylea pinnata L.,Staphylea pinnata,L.,Staphylea pinnata,L.,Crossosomatales,Staphyleaceae,Staphylea,,,,,pinnata,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/785263-1,http://plantsoftheworldonline.org/taxon/785263-1,https://ipni.org/n/785263-1,,Neo-surv,AN,Neo-surv,31.38833333,0.22632,90,9239.47,3.583333333,5,NA,NA,NA,NA,NA,7,5,8,4,0,7,NA,C/CSR,Shrub,NA,phanerophyte,,C Europe,1,24,1,0,28,0,0,9,0,0,18,1,0,NA,NA,NA,NA,NA
30197752-2,,,Stellaria alsine Grimm,Stellaria alsine,Grimm,Stellaria alsine,Grimm,Caryophyllales,Caryophyllaceae,Stellaria,,,,,alsine,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/30197752-2,http://plantsoftheworldonline.org/taxon/30197752-2,https://ipni.org/n/30197752-2,,N,,,NA,NA,NA,NA,NA,NA,7,8,5,5,0,7,8,5,5,0,NA,NA,NA,NA,NA,hemicryptophyte,Temperate,,,2432,813,9,2348,710,9,1891,536,3,2294,736,7,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1919-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA738-10,NA
159056-1,,,Stellaria aquatica (L.) Scop.,Stellaria aquatica,(L.) Scop.,Stellaria aquatica,(L.) Scop.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,aquatica,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/159056-1,http://plantsoftheworldonline.org/taxon/159056-1,https://ipni.org/n/159056-1,,N,,,65.46692308,0.1137225,0.18908,1088.905714,0.467647059,1,7,8,7,8,0,7,8,7,8,0,NA,NA,R/CR,Herb,NA,hemicryptophyte,Temperate,,,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA488-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2731-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2730-12
310207-2,,,Stellaria graminea L.,Stellaria graminea,L.,Stellaria graminea,L.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,graminea,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/310207-2,http://plantsoftheworldonline.org/taxon/310207-2,https://ipni.org/n/310207-2,,N,N,,33.34566,0.150219318,0.296980645,185.6666667,0.47737931,0.935,7,6,5,4,0,6,5,4,3,0,NA,CSR,R,Herb,NA,hemicryptophyte,Boreo-Temperate,,,2372,879,1,2333,767,5,2002,515,0,2272,830,1,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3100-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA732-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2043-12
307758-2,,,Stellaria holostea L.,Stellaria holostea,L.,Stellaria holostea,L.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,holostea,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/307758-2,http://plantsoftheworldonline.org/taxon/307758-2,https://ipni.org/n/307758-2,,N,N,,33.02554894,0.171213416,2.77538,207.3296667,0.285,0.6,5,5,6,6,0,5,5,6,5,0,6,CSR,R/CR,Herb,NA,chamaephyte,Temperate,,,2282,726,8,2206,633,8,1872,491,2,2189,662,7,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA1756-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA733-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3106-12
159330-1,,,Stellaria media (L.) Vill.,Stellaria media,(L.) Vill.,Stellaria media,(L.) Vill.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,media,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/159330-1,http://plantsoftheworldonline.org/taxon/159330-1,https://ipni.org/n/159330-1,,N,N,,86.37163443,0.104610644,0.373167391,307.8455243,0.328494595,1,7,5,6,7,0,7,5,6,7,0,NA,R,R,Herb,NA,therophyte,Wide Temperate,,,2731,957,13,2670,900,14,2339,565,6,2669,914,13,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNB060-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA2039-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA734-10
159358-1,,,Stellaria neglecta Weihe,Stellaria neglecta,Weihe,Stellaria neglecta,(Lej.) Weihe,Caryophyllales,Caryophyllaceae,Stellaria,,,,,neglecta,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/159358-1,http://plantsoftheworldonline.org/taxon/159358-1,https://ipni.org/n/159358-1,,N,N,,64.1,0.084,0.789155556,416,0.509090909,0.9,6,7,6,7,0,6,7,6,7,0,NA,NA,R,Herb,NA,therophyte,Temperate,,,591,2,0,563,0,0,380,1,0,465,1,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA946-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA3095-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA923-10
309327-2,,,Stellaria nemorum L.,Stellaria nemorum,L.,Stellaria nemorum,L.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,nemorum,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/309327-2,http://plantsoftheworldonline.org/taxon/309327-2,https://ipni.org/n/309327-2,,N,N,,44.71454545,0.144331818,0.242295652,1657.242,0.411363636,0.8,4,6,6,7,0,4,7,5,7,0,NA,NA,R/CR,Herb,NA,hemicryptophyte,Boreo-Temperate,,,338,0,0,327,0,0,227,0,0,289,0,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA945-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA944-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA735-10
983852-1,,,Stellaria pallida (Dumort.) Crép.,Stellaria pallida,(Dumort.) Crép.,Stellaria pallida,(Dumort.) Crép.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,pallida,,,,Synonym,159051-1,Stellaria apetala,Ucria,,https://wcvp.science.kew.org/taxon/983852-1,http://plantsoftheworldonline.org/taxon/983852-1,https://ipni.org/n/983852-1,https://wcvp.science.kew.org/taxon/159051-1,N,N,,43.1,0.119,0.1256,31.5,0.28125,0.5,7,4,4,4,0,7,4,4,4,0,NA,NA,R,Herb,NA,therophyte,Southern Temperate,,,746,41,8,448,21,11,385,19,4,615,34,6,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA943-12,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA736-10,NA
329693-2,,,Stellaria palustris Ehrh. ex Hoffm.,Stellaria palustris,Ehrh. ex Hoffm.,Stellaria palustris,Ehrh. ex Hoffm.,Caryophyllales,Caryophyllaceae,Stellaria,,,,,palustris,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/329693-2,http://plantsoftheworldonline.org/taxon/329693-2,https://ipni.org/n/329693-2,,N,N,,23.01948636,NA,0.479714286,NA,0.330769231,0.6,7,8,6,4,0,5,9,4,2,0,5,NA,NA,Herb,NA,helophyte / hemicryptophyte,Boreo-Temperate,,,165,76,0,194,52,1,110,44,0,107,55,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=POWNA737-10,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK760-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK809-14
60471738-2,,,Sternbergia lutea (L.) Ker-Gawl. ex Spreng.,Sternbergia lutea,(L.) Ker-Gawl. ex Spreng.,Sternbergia lutea,(L.) Ker Gawl. ex Spreng.,Asparagales,Amaryllidaceae,Sternbergia,,,,,lutea,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/60471738-2,http://plantsoftheworldonline.org/taxon/60471738-2,https://ipni.org/n/60471738-2,,Neo-natd,AN,Neo-natd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Herb,NA,geophyte,,Mediterranean,"1, 2, 3",1,0,1,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA
431936-1,,,Stratiotes aloides L.,Stratiotes aloides,L.,Stratiotes aloides,L.,Alismatales,Hydrocharitaceae,Stratiotes,,,,,aloides,,,,Accepted,,,,,https://wcvp.science.kew.org/taxon/431936-1,http://plantsoftheworldonline.org/taxon/431936-1,https://ipni.org/n/431936-1,,?N,NA (unclear),Neo-natd,23.895,0.082628333,NA,3391.26,0.253571429,0.5,7,11,7,6,1,7,11,8,6,0,6,NA,CR,Herb,NA,hydrophyte,Boreo-Temperate,,,310,10,0,213,7,0,186,5,0,211,9,0,NA,NA,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK749-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK750-14,https://www.boldsystems.org/index.php/Public_RecordView?processid=FPUK747-14
